"UF";"COD. UF";"COD. MUNIC";"NOME DO MUNICÍPIO";"POPULAÇÃO ESTIMADA"
"RS";43;"10439";"Ipê";6.736
"RS";43;"10462";"Ipiranga do Sul";1.871
"RS";43;"10504";"Iraí";7.046
"RS";43;"10538";"Itaara";5.573
"RS";43;"10553";"Itacurubi";3.456
"RS";43;"10579";"Itapuca";2.037
"RS";43;"10603";"Itaqui";37.363
"RS";43;"10652";"Itati";2.377
"RS";43;"10702";"Itatiba do Sul";3.143
"RS";43;"10751";"Ivorá";1.854
"RS";43;"10801";"Ivoti";25.068
"RS";43;"10850";"Jaboticaba";3.738
"RS";43;"10876";"Jacuizinho";2.718
"RS";43;"10900";"Jacutinga";3.532
"RS";43;"11007";"Jaguarão";26.327
"RS";43;"11106";"Jaguari";10.684
"RS";43;"11122";"Jaquirana";3.611
"RS";43;"11130";"Jari";3.472
"RS";43;"11155";"Jóia";8.571
"RS";43;"11205";"Júlio de Castilhos";19.159
"RS";43;"11239";"Lagoa Bonita do Sul";2.939
"RS";43;"11254";"Lagoão";6.469
"RS";43;"11270";"Lagoa dos Três Cantos";1.604
"RS";43;"11304";"Lagoa Vermelha";27.751
"RS";43;"11403";"Lajeado";86.005
"RS";43;"11429";"Lajeado do Bugre";2.569
"RS";43;"11502";"Lavras do Sul";7.410
"RS";43;"11601";"Liberato Salzano";5.087
"RS";43;"11627";"Lindolfo Collor";6.193
"RS";43;"11643";"Linha Nova";1.724
"RS";43;"11700";"Machadinho";5.411
"RS";43;"11718";"Maçambará";4.539
"RS";43;"11734";"Mampituba";2.965
"RS";43;"11759";"Manoel Viana";7.315
"RS";43;"11775";"Maquiné";6.747
"RS";43;"11791";"Maratá";2.713
"RS";43;"11809";"Marau";45.523
"RS";43;"11908";"Marcelino Ramos";4.239
"RS";43;"11981";"Mariana Pimentel";3.892
"RS";43;"12005";"Mariano Moro";1.987
"RS";43;"12054";"Marques de Souza";3.981
"RS";43;"12104";"Mata";4.760
"RS";43;"12138";"Mato Castelhano";2.543
"RS";43;"12153";"Mato Leitão";4.627
"RS";43;"12179";"Mato Queimado";1.611
"RS";43;"12203";"Maximiliano de Almeida";4.254
"RS";43;"12252";"Minas do Leão";8.130
"RS";43;"12302";"Miraguaí";4.899
"RS";43;"12351";"Montauri";1.430
"RS";43;"12377";"Monte Alegre dos Campos";3.237
"RS";43;"12385";"Monte Belo do Sul";2.514
"RS";43;"12401";"Montenegro";66.157
"RS";43;"12427";"Mormaço";3.139
"RS";43;"12443";"Morrinhos do Sul";2.891
"RS";43;"12450";"Morro Redondo";6.609
"RS";43;"12476";"Morro Reuter";6.570
"RS";43;"12500";"Mostardas";12.888
"RS";43;"12609";"Muçum";4.967
"RS";43;"12617";"Muitos Capões";3.184
"RS";43;"12625";"Muliterno";1.901
"RS";43;"12658";"Não-Me-Toque";17.886
"RS";43;"12674";"Nicolau Vergueiro";1.667
"RS";43;"12708";"Nonoai";11.574
"RS";43;"12757";"Nova Alvorada";3.698
"RS";43;"12807";"Nova Araçá";4.890
"RS";43;"12906";"Nova Bassano";10.089
"RS";43;"12955";"Nova Boa Vista";1.731
"RS";43;"13003";"Nova Bréscia";3.345
"RS";43;"13011";"Nova Candelária";2.677
"RS";43;"13037";"Nova Esperança do Sul";5.465
"RS";43;"13060";"Nova Hartz";22.147
"RS";43;"13086";"Nova Pádua";2.563
"RS";43;"13102";"Nova Palma";6.519
"RS";43;"13201";"Nova Petrópolis";21.717
"RS";43;"13300";"Nova Prata";28.021
"RS";43;"13334";"Nova Ramada";2.195
"RS";43;"13359";"Nova Roma do Sul";3.743
"RS";43;"13375";"Nova Santa Rita";30.482
"RS";43;"13391";"Novo Cabrais";4.246
"RS";43;"13409";"Novo Hamburgo";247.303
"RS";43;"13425";"Novo Machado";3.191
"RS";43;"13441";"Novo Tiradentes";2.189
"RS";43;"13466";"Novo Xingu";1.705
"RS";43;"13490";"Novo Barreiro";4.185
"RS";43;"13508";"Osório";46.815
"RS";43;"13607";"Paim Filho";3.731
"RS";43;"13656";"Palmares do Sul";11.342
"RS";43;"13706";"Palmeira das Missões";32.967
"RS";43;"13805";"Palmitinho";7.056
"RS";43;"13904";"Panambi";44.583
"RS";43;"13953";"Pantano Grande";8.995
"RS";43;"14001";"Paraí";7.793
"RS";43;"14027";"Paraíso do Sul";7.635
"RS";43;"14035";"Pareci Novo";3.885
"RS";43;"14050";"Parobé";59.419
"RS";43;"14068";"Passa Sete";5.790
"RS";43;"14076";"Passo do Sobrado";6.612
"RS";43;"14100";"Passo Fundo";206.103
"RS";43;"14134";"Paulo Bento";2.303
"RS";43;"14159";"Paverama";8.541
"RS";43;"14175";"Pedras Altas";1.928
"RS";43;"14209";"Pedro Osório";7.683
"RS";43;"14308";"Pejuçara";3.840
"RS";43;"14407";"Pelotas";343.826
"RS";43;"14423";"Picada Café";5.780
"RS";43;"14456";"Pinhal";2.581
"RS";43;"14464";"Pinhal da Serra";1.896
"RS";43;"14472";"Pinhal Grande";4.309
"RS";43;"14498";"Pinheirinho do Vale";4.926
"RS";43;"14506";"Pinheiro Machado";12.122
"RS";43;"14548";"Pinto Bandeira";3.068
"RS";43;"14555";"Pirapó";2.205
"RS";43;"14605";"Piratini";20.743
"RS";43;"14704";"Planalto";9.957
"RS";43;"14753";"Poço das Antas";2.105
"RS";43;"14779";"Pontão";3.898
"RS";43;"14787";"Ponte Preta";1.501
"RS";43;"14803";"Portão";38.081
"RS";43;"14902";"Porto Alegre";1.492.530
"RS";43;"15008";"Porto Lucena";4.514
"RS";43;"15057";"Porto Mauá";2.332
"RS";43;"15073";"Porto Vera Cruz";1.258
"RS";43;"15107";"Porto Xavier";10.144
"RS";43;"15131";"Pouso Novo";1.586
"RS";43;"15149";"Presidente Lucena";2.972
"RS";43;"15156";"Progresso";6.235
"RS";43;"15172";"Protásio Alves";1.929
"RS";43;"15206";"Putinga";3.861
"RS";43;"15305";"Quaraí";22.531
"RS";43;"15313";"Quatro Irmãos";1.860
"RS";43;"15321";"Quevedos";2.793
"RS";43;"15354";"Quinze de Novembro";3.810
"RS";43;"15404";"Redentora";11.782
"RS";43;"15453";"Relvado";2.068
"RS";43;"15503";"Restinga Sêca";15.702
"RS";43;"15552";"Rio dos Índios";2.571
"RS";43;"15602";"Rio Grande";212.881
"RS";43;"15701";"Rio Pardo";38.257
"RS";43;"15750";"Riozinho";4.698
"RS";43;"15800";"Roca Sales";11.556
"RS";43;"15909";"Rodeio Bonito";5.868
"RS";43;"15958";"Rolador";2.270
"RS";43;"16006";"Rolante";21.591
"RS";43;"16105";"Ronda Alta";10.633
"RS";43;"16204";"Rondinha";5.033
"RS";43;"16303";"Roque Gonzales";6.750
"RS";43;"16402";"Rosário do Sul";39.210
"RS";43;"16428";"Sagrada Família";2.601
"RS";43;"16436";"Saldanha Marinho";2.596
"RS";43;"16451";"Salto do Jacuí";12.512
"RS";43;"16477";"Salvador das Missões";2.734
"RS";43;"16501";"Salvador do Sul";7.975
"RS";43;"16600";"Sananduva";16.382
"RS";43;"16709";"Santa Bárbara do Sul";7.813
"RS";43;"16733";"Santa Cecília do Sul";1.630
"RS";43;"16758";"Santa Clara do Sul";6.755
"RS";43;"16808";"Santa Cruz do Sul";132.271
"RS";43;"16907";"Santa Maria";285.159
"RS";43;"16956";"Santa Maria do Herval";6.382
"RS";43;"16972";"Santa Margarida do Sul";2.593
"RS";43;"17004";"Santana da Boa Vista";8.037
"RS";43;"17103";"Sant'Ana do Livramento";75.647
"RS";43;"17202";"Santa Rosa";73.882
"RS";43;"17251";"Santa Tereza";1.722
"RS";43;"17301";"Santa Vitória do Palmar";29.298
"RS";43;"17400";"Santiago";49.298
"RS";43;"17509";"Santo Ângelo";77.544
"RS";43;"17558";"Santo Antônio do Palma";2.118
"RS";43;"17608";"Santo Antônio da Patrulha";43.397
"RS";43;"17707";"Santo Antônio das Missões";9.930
"RS";43;"17756";"Santo Antônio do Planalto";2.018
"RS";43;"17806";"Santo Augusto";13.813
"RS";43;"17905";"Santo Cristo";14.177
"RS";43;"17954";"Santo Expedito do Sul";2.287
"RS";43;"18002";"São Borja";59.768
"RS";43;"18051";"São Domingos do Sul";3.091
"RS";43;"18101";"São Francisco de Assis";18.081
"RS";43;"18200";"São Francisco de Paula";21.871
"RS";43;"18309";"São Gabriel";62.187
"RS";43;"18408";"São Jerônimo";24.569
"RS";43;"18424";"São João da Urtiga";4.625
"RS";43;"18432";"São João do Polêsine";2.535
"RS";43;"18440";"São Jorge";2.808
"RS";43;"18457";"São José das Missões";2.491
"RS";43;"18465";"São José do Herval";1.917
"RS";43;"18481";"São José do Hortêncio";4.924
"RS";43;"18499";"São José do Inhacorá";2.040
"RS";43;"18507";"São José do Norte";27.866
"RS";43;"18606";"São José do Ouro";6.911
"RS";43;"18614";"São José do Sul";2.464
"RS";43;"18622";"São José dos Ausentes";3.559
"RS";43;"18705";"São Leopoldo";240.378
"RS";43;"18804";"São Lourenço do Sul";43.501
"RS";43;"18903";"São Luiz Gonzaga";33.124
"RS";43;"19000";"São Marcos";21.756
"RS";43;"19109";"São Martinho";5.336
"RS";43;"19125";"São Martinho da Serra";3.228
"RS";43;"19158";"São Miguel das Missões";7.692
"RS";43;"19208";"São Nicolau";5.153
"RS";43;"19307";"São Paulo das Missões";5.654
"RS";43;"19356";"São Pedro da Serra";3.881
"RS";43;"19364";"São Pedro das Missões";2.025
"RS";43;"19372";"São Pedro do Butiá";2.950
"RS";43;"19406";"São Pedro do Sul";16.100
"RS";43;"19505";"São Sebastião do Caí";26.161
"RS";43;"19604";"São Sepé";23.492
"RS";43;"19703";"São Valentim";3.220
"RS";43;"19711";"São Valentim do Sul";2.248
"RS";43;"19737";"São Valério do Sul";2.732
"RS";43;"19752";"São Vendelino";2.288
"RS";43;"19802";"São Vicente do Sul";8.742
"RS";43;"19901";"Sapiranga";80.514
"RS";43;"20008";"Sapucaia do Sul";142.508
"RS";43;"20107";"Sarandi";25.024
"RS";43;"20206";"Seberi";10.678
"RS";43;"20230";"Sede Nova";2.875
"RS";43;"20263";"Segredo";7.465
"RS";43;"20305";"Selbach";5.114
"RS";43;"20321";"Senador Salgado Filho";2.761
"RS";43;"20354";"Sentinela do Sul";5.635
"RS";43;"20404";"Serafina Corrêa";18.074
"RS";43;"20453";"Sério";1.889
"RS";43;"20503";"Sertão";5.220
"RS";43;"20552";"Sertão Santana";6.586
"RS";43;"20578";"Sete de Setembro";1.931
"RS";43;"20602";"Severiano de Almeida";3.607
"RS";43;"20651";"Silveira Martins";2.365
"RS";43;"20677";"Sinimbu";10.152
"RS";43;"20701";"Sobradinho";15.041
"RS";43;"20800";"Soledade";31.067
"RS";43;"20859";"Tabaí";4.816
"RS";43;"20909";"Tapejara";24.973
"RS";43;"21006";"Tapera";10.569
"RS";43;"21105";"Tapes";17.363
"RS";43;"21204";"Taquara";57.740
"RS";43;"21303";"Taquari";26.907
"RS";43;"21329";"Taquaruçu do Sul";3.081
"RS";43;"21352";"Tavares";5.484
"RS";43;"21402";"Tenente Portela";13.385
"RS";43;"21436";"Terra de Areia";11.323
"RS";43;"21451";"Teutônia";34.275
"RS";43;"21469";"Tio Hugo";3.078
"RS";43;"21477";"Tiradentes do Sul";5.532
"RS";43;"21493";"Toropi";2.753
"RS";43;"21501";"Torres";39.381
"RS";43;"21600";"Tramandaí";53.507
"RS";43;"21626";"Travesseiro";2.331
"RS";43;"21634";"Três Arroios";2.620
"RS";43;"21667";"Três Cachoeiras";11.174
"RS";43;"21709";"Três Coroas";28.948
"RS";43;"21808";"Três de Maio";23.846
"RS";43;"21832";"Três Forquilhas";2.643
"RS";43;"21857";"Três Palmeiras";4.232
"RS";43;"21907";"Três Passos";23.799
"RS";43;"21956";"Trindade do Sul";5.781
"RS";43;"22004";"Triunfo";30.159
"RS";43;"22103";"Tucunduva";5.612
"RS";43;"22152";"Tunas";4.585
"RS";43;"22186";"Tupanci do Sul";1.447
"RS";43;"22202";"Tupanciretã";24.182
"RS";43;"22251";"Tupandi";5.019
"RS";43;"22301";"Tuparendi";7.730
"RS";43;"22327";"Turuçu";3.408
"RS";43;"22343";"Ubiretama";1.952
"RS";43;"22350";"União da Serra";1.084
"RS";43;"22376";"Unistalda";2.306
"RS";43;"22400";"Uruguaiana";126.766
"RS";43;"22509";"Vacaria";66.916
"RS";43;"22525";"Vale Verde";3.531
"RS";43;"22533";"Vale do Sol";11.873
"RS";43;"22541";"Vale Real";6.046
"RS";43;"22558";"Vanini";2.130
"RS";43;"22608";"Venâncio Aires";72.373
"RS";43;"22707";"Vera Cruz";27.325
"RS";43;"22806";"Veranópolis";26.813
"RS";43;"22855";"Vespasiano Corrêa";1.776
"RS";43;"22905";"Viadutos";4.628
"RS";43;"23002";"Viamão";257.330
"RS";43;"23101";"Vicente Dutra";4.530
"RS";43;"23200";"Victor Graeff";2.840
"RS";43;"23309";"Vila Flores";3.407
"RS";43;"23358";"Vila Lângaro";2.070
"RS";43;"23408";"Vila Maria";4.368
"RS";43;"23457";"Vila Nova do Sul";4.274
"RS";43;"23507";"Vista Alegre";2.726
"RS";43;"23606";"Vista Alegre do Prata";1.553
"RS";43;"23705";"Vista Gaúcha";2.858
"RS";43;"23754";"Vitória das Missões";3.052
"RS";43;"23770";"Westfália";3.046
"RS";43;"23804";"Xangri-lá";17.126
"MS";50;"00203";"Água Clara";16.025
"MS";50;"00252";"Alcinópolis";5.489
"MS";50;"00609";"Amambai";40.247
"MS";50;"00708";"Anastácio";25.336
"MS";50;"00807";"Anaurilândia";9.116
"MS";50;"00856";"Angélica";11.081
"MS";50;"00906";"Antônio João";9.082
"MS";50;"01003";"Aparecida do Taboado";26.386
"MS";50;"01102";"Aquidauana";48.184
"MS";50;"01243";"Aral Moreira";12.511
"MS";50;"01508";"Bandeirantes";7.281
"MS";50;"01904";"Bataguassu";23.620
"MS";50;"02001";"Batayporã";11.368
"MS";50;"02100";"Bela Vista";24.842
"MS";50;"02159";"Bodoquena";7.802
"MS";50;"02209";"Bonito";22.401
"MS";50;"02308";"Brasilândia";11.835
"MS";50;"02407";"Caarapó";31.005
"MS";50;"02605";"Camapuã";13.675
"MS";50;"02704";"Campo Grande";916.001
"MS";50;"02803";"Caracol";6.247
"MS";50;"02902";"Cassilândia";22.063
"MS";50;"02951";"Chapadão do Sul";26.499
"MS";50;"03108";"Corguinho";6.158
"MS";50;"03157";"Coronel Sapucaia";15.449
"MS";50;"03207";"Corumbá";112.669
"MS";50;"03256";"Costa Rica";21.456
"MS";50;"03306";"Coxim";33.547
"MS";50;"03454";"Deodápolis";13.043
"MS";50;"03488";"Dois Irmãos do Buriti";11.547
"MS";50;"03504";"Douradina";6.025
"MS";50;"03702";"Dourados";227.990
"MS";50;"03751";"Eldorado";12.447
"MS";50;"03801";"Fátima do Sul";19.152
"MS";50;"03900";"Figueirão";3.066
"MS";50;"04007";"Glória de Dourados";9.934
"MS";50;"04106";"Guia Lopes da Laguna";9.754
"MS";50;"04304";"Iguatemi";16.273
"MS";50;"04403";"Inocência";7.566
"MS";50;"04502";"Itaporã";25.478
"MS";50;"04601";"Itaquiraí";21.604
"MS";50;"04700";"Ivinhema";23.277
"MS";50;"04809";"Japorã";9.372
"MS";50;"04908";"Jaraguari";7.342
"MS";50;"05004";"Jardim";26.375
"MS";50;"05103";"Jateí";4.015
"MS";50;"05152";"Juti";6.861
"MS";50;"05202";"Ladário";24.040
"MS";50;"05251";"Laguna Carapã";7.496
"MS";50;"05400";"Maracaju";48.944
"MS";50;"05608";"Miranda";28.423
"MS";50;"05681";"Mundo Novo";18.578
"MS";50;"05707";"Naviraí";56.484
"MS";50;"05806";"Nioaque";13.794
"MS";50;"06002";"Nova Alvorada do Sul";22.967
"MS";50;"06200";"Nova Andradina";56.057
"MS";50;"06259";"Novo Horizonte do Sul";3.556
"MS";50;"06275";"Paraíso das Águas";5.751
"MS";50;"06309";"Paranaíba";42.401
"MS";50;"06358";"Paranhos";14.576
"MS";50;"06408";"Pedro Gomes";7.568
"MS";50;"06606";"Ponta Porã";95.320
"MS";50;"06903";"Porto Murtinho";17.460
"MS";50;"07109";"Ribas do Rio Pardo";25.310
"MS";50;"07208";"Rio Brilhante";38.844
"MS";50;"07307";"Rio Negro";4.758
"MS";50;"07406";"Rio Verde de Mato Grosso";20.025
"MS";50;"07505";"Rochedo";5.120
"MS";50;"07554";"Santa Rita do Pardo";7.948
"MS";50;"07695";"São Gabriel do Oeste";27.660
"MS";50;"07703";"Sete Quedas";10.751
"MS";50;"07802";"Selvíria";6.555
"MS";50;"07901";"Sidrolândia";60.792
"MS";50;"07935";"Sonora";20.158
"MS";50;"07950";"Tacuru";11.795
"MS";50;"07976";"Taquarussu";3.588
"MS";50;"08008";"Terenos";22.721
"MS";50;"08305";"Três Lagoas";125.137
"MS";50;"08404";"Vicentina";6.115
"MT";51;"00102";"Acorizal";5.309
"MT";51;"00201";"Água Boa";26.679
"MT";51;"00250";"Alta Floresta";52.105
"MT";51;"00300";"Alto Araguaia";19.714
"MT";51;"00359";"Alto Boa Vista";7.092
"MT";51;"00409";"Alto Garças";12.323
"MT";51;"00508";"Alto Paraguai";11.587
"MT";51;"00607";"Alto Taquari";11.413
"MT";51;"00805";"Apiacás";10.431
"MT";51;"01001";"Araguaiana";3.064
"MT";51;"01209";"Araguainha";909
"MT";51;"01258";"Araputanga";17.078
"MT";51;"01308";"Arenápolis";9.399
"MT";51;"01407";"Aripuanã";23.067
"MT";51;"01605";"Barão de Melgaço";8.165
"MT";51;"01704";"Barra do Bugres";35.642
"MT";51;"01803";"Barra do Garças";61.702
"MT";51;"01852";"Bom Jesus do Araguaia";6.830
"MT";51;"01902";"Brasnorte";20.571
"MT";51;"02504";"Cáceres";95.339
"MT";51;"02603";"Campinápolis";16.223
"MT";51;"02637";"Campo Novo do Parecis";36.917
"MT";51;"02678";"Campo Verde";44.033
"MT";51;"02686";"Campos de Júlio";7.245
"MT";51;"02694";"Canabrava do Norte";4.711
"MT";51;"02702";"Canarana";22.101
"MT";51;"02793";"Carlinda";10.094
"MT";51;"02850";"Castanheira";8.782
"MT";51;"03007";"Chapada dos Guimarães";22.521
"MT";51;"03056";"Cláudia";12.338
"MT";51;"03106";"Cocalinho";5.716
"MT";51;"03205";"Colíder";33.855
"MT";51;"03254";"Colniza";41.117
"MT";51;"03304";"Comodoro";21.249
"MT";51;"03353";"Confresa";32.076
"MT";51;"03361";"Conquista D'Oeste";4.163
"MT";51;"03379";"Cotriguaçu";20.717
"MT";51;"03403";"Cuiabá";623.614
"MT";51;"03437";"Curvelândia";5.267
"MT";51;"03452";"Denise";9.626
"MT";51;"03502";"Diamantino";22.311
"MT";51;"03601";"Dom Aquino";8.087
"MT";51;"03700";"Feliz Natal";14.847
"MT";51;"03809";"Figueirópolis D'Oeste";3.411
"MT";51;"03858";"Gaúcha do Norte";7.913
"MT";51;"03908";"General Carneiro";5.726
"MT";51;"03957";"Glória D'Oeste";2.990
"MT";51;"04104";"Guarantã do Norte";36.439
"MT";51;"04203";"Guiratinga";15.740
"MT";51;"04500";"Indiavaí";2.806
"MT";51;"04526";"Ipiranga do Norte";8.182
"MT";51;"04542";"Itanhangá";7.030
"MT";51;"04559";"Itaúba";3.609
"MT";51;"04609";"Itiquira";13.727
"MT";51;"04807";"Jaciara";27.696
"MT";51;"04906";"Jangada";8.420
"MT";51;"05002";"Jauru";8.377
"MT";51;"05101";"Juara";35.275
"MT";51;"05150";"Juína";41.190
"MT";51;"05176";"Juruena";16.811
"MT";51;"05200";"Juscimeira";11.124
"MT";51;"05234";"Lambari D'Oeste";6.246
"MT";51;"05259";"Lucas do Rio Verde";69.671
"MT";51;"05309";"Luciara";2.036
"MT";51;"05507";"Vila Bela da Santíssima Trindade";16.412
"MT";51;"05580";"Marcelândia";10.107
"MT";51;"05606";"Matupá";17.017
"MT";51;"05622";"Mirassol d'Oeste";28.135
"MT";51;"05903";"Nobres";15.332
"MT";51;"06000";"Nortelândia";5.858
"MT";51;"06109";"Nossa Senhora do Livramento";13.093
"MT";51;"06158";"Nova Bandeirantes";16.052
"MT";51;"06174";"Nova Nazaré";4.013
"MT";51;"06182";"Nova Lacerda";6.861
"MT";51;"06190";"Nova Santa Helena";3.755
"MT";51;"06208";"Nova Brasilândia";3.656
"MT";51;"06216";"Nova Canaã do Norte";12.876
"MT";51;"06224";"Nova Mutum";48.222
"MT";51;"06232";"Nova Olímpia";20.820
"MT";51;"06240";"Nova Ubiratã";12.492
"MT";51;"06257";"Nova Xavantina";21.695
"MT";51;"06265";"Novo Mundo";9.545
"MT";51;"06273";"Novo Horizonte do Norte";4.069
"MT";51;"06281";"Novo São Joaquim";4.837
"MT";51;"06299";"Paranaíta";11.291
"MT";51;"06307";"Paranatinga";23.250
"MT";51;"06315";"Novo Santo Antônio";2.769
"MT";51;"06372";"Pedra Preta";17.547
"MT";51;"06422";"Peixoto de Azevedo";35.695
"MT";51;"06455";"Planalto da Serra";2.637
"MT";51;"06505";"Poconé";33.386
"MT";51;"06653";"Pontal do Araguaia";6.972
"MT";51;"06703";"Ponte Branca";1.525
"MT";51;"06752";"Pontes e Lacerda";46.105
"MT";51;"06778";"Porto Alegre do Norte";12.849
"MT";51;"06802";"Porto dos Gaúchos";5.344
"MT";51;"06828";"Porto Esperidião";12.176
"MT";51;"06851";"Porto Estrela";2.794
"MT";51;"07008";"Poxoréu";15.936
"MT";51;"07040";"Primavera do Leste";63.876
"MT";51;"07065";"Querência";18.386
"MT";51;"07107";"São José dos Quatro Marcos";18.788
"MT";51;"07156";"Reserva do Cabaçal";2.754
"MT";51;"07180";"Ribeirão Cascalheira";10.450
"MT";51;"07198";"Ribeirãozinho";2.439
"MT";51;"07206";"Rio Branco";5.147
"MT";51;"07248";"Santa Carmem";4.600
"MT";51;"07263";"Santo Afonso";3.164
"MT";51;"07297";"São José do Povo";4.102
"MT";51;"07305";"São José do Rio Claro";21.351
"MT";51;"07354";"São José do Xingu";5.646
"MT";51;"07404";"São Pedro da Cipa";4.823
"MT";51;"07578";"Rondolândia";4.069
"MT";51;"07602";"Rondonópolis";239.613
"MT";51;"07701";"Rosário Oeste";16.999
"MT";51;"07743";"Santa Cruz do Xingu";2.700
"MT";51;"07750";"Salto do Céu";3.226
"MT";51;"07768";"Santa Rita do Trivelato";3.602
"MT";51;"07776";"Santa Terezinha";8.547
"MT";51;"07792";"Santo Antônio do Leste";5.459
"MT";51;"07800";"Santo Antônio do Leverger";17.188
"MT";51;"07859";"São Félix do Araguaia";11.934
"MT";51;"07875";"Sapezal";27.485
"MT";51;"07883";"Serra Nova Dourada";1.705
"MT";51;"07909";"Sinop";148.960
"MT";51;"07925";"Sorriso";94.941
"MT";51;"07941";"Tabaporã";9.357
"MT";51;"07958";"Tangará da Serra";107.631
"MT";51;"08006";"Tapurah";14.380
"MT";51;"08055";"Terra Nova do Norte";9.284
"MT";51;"08105";"Tesouro";3.761
"MT";51;"08204";"Torixoréu";3.487
"MT";51;"08303";"União do Sul";3.455
"MT";51;"08352";"Vale de São Domingos";3.124
"MT";51;"08402";"Várzea Grande";290.383
"MT";51;"08501";"Vera";11.731
"MT";51;"08600";"Vila Rica";26.946
"MT";51;"08808";"Nova Guarita";4.407
"MT";51;"08857";"Nova Marilândia";3.332
"MT";51;"08907";"Nova Maringá";9.056
"MT";51;"08956";"Nova Monte Verde";9.375
"GO";52;"00050";"Abadia de Goiás";9.158
"GO";52;"00100";"Abadiânia";20.873
"GO";52;"00134";"Acreúna";22.710
"GO";52;"00159";"Adelândia";2.515
"GO";52;"00175";"Água Fria de Goiás";5.843
"GO";52;"00209";"Água Limpa";1.809
"GO";52;"00258";"Águas Lindas de Goiás";222.850
"GO";52;"00308";"Alexânia";28.360
"GO";52;"00506";"Aloândia";1.976
"GO";52;"00555";"Alto Horizonte";6.796
"GO";52;"00605";"Alto Paraíso de Goiás";7.751
"GO";52;"00803";"Alvorada do Norte";8.749
"GO";52;"00829";"Amaralina";3.875
"GO";52;"00852";"Americano do Brasil";6.220
"GO";52;"00902";"Amorinópolis";3.011
"GO";52;"01108";"Anápolis";396.526
"GO";52;"01207";"Anhanguera";1.171
"GO";52;"01306";"Anicuns";22.113
"GO";52;"01405";"Aparecida de Goiânia";601.844
"GO";52;"01454";"Aparecida do Rio Doce";2.474
"GO";52;"01504";"Aporé";4.266
"GO";52;"01603";"Araçu";3.450
"GO";52;"01702";"Aragarças";20.410
"GO";52;"01801";"Aragoiânia";10.680
"GO";52;"02155";"Araguapaz";7.795
"GO";52;"02353";"Arenópolis";2.462
"GO";52;"02502";"Aruanã";10.340
"GO";52;"02601";"Aurilândia";3.000
"GO";52;"02809";"Avelinópolis";2.401
"GO";52;"03104";"Baliza";5.418
"GO";52;"03203";"Barro Alto";11.643
"GO";52;"03302";"Bela Vista de Goiás";31.004
"GO";52;"03401";"Bom Jardim de Goiás";8.912
"GO";52;"03500";"Bom Jesus de Goiás";26.069
"GO";52;"03559";"Bonfinópolis";10.120
"GO";52;"03575";"Bonópolis";4.579
"GO";52;"03609";"Brazabrantes";3.812
"GO";52;"03807";"Britânia";5.815
"GO";52;"03906";"Buriti Alegre";9.515
"GO";52;"03939";"Buriti de Goiás";2.464
"GO";52;"03962";"Buritinópolis";3.272
"GO";52;"04003";"Cabeceiras";8.098
"GO";52;"04102";"Cachoeira Alta";12.843
"GO";52;"04201";"Cachoeira de Goiás";1.336
"GO";52;"04250";"Cachoeira Dourada";7.997
"GO";52;"04300";"Caçu";16.525
"GO";52;"04409";"Caiapônia";19.304
"GO";52;"04508";"Caldas Novas";95.183
"GO";52;"04557";"Caldazinha";3.900
"GO";52;"04607";"Campestre de Goiás";3.662
"GO";52;"04656";"Campinaçu";3.628
"GO";52;"04706";"Campinorte";12.880
"GO";52;"04805";"Campo Alegre de Goiás";7.884
"GO";52;"04854";"Campo Limpo de Goiás";8.087
"GO";52;"04904";"Campos Belos";20.124
"GO";52;"04953";"Campos Verdes";1.526
"GO";52;"05000";"Carmo do Rio Verde";10.299
"GO";52;"05059";"Castelândia";3.380
"GO";52;"05109";"Catalão";113.091
"GO";52;"05208";"Caturaí";5.132
"GO";52;"05307";"Cavalcante";9.740
"GO";52;"05406";"Ceres";22.407
"GO";52;"05455";"Cezarina";8.794
"GO";52;"05471";"Chapadão do Céu";10.797
"GO";52;"05497";"Cidade Ocidental";74.370
"GO";52;"05513";"Cocalzinho de Goiás";20.771
"GO";52;"05521";"Colinas do Sul";3.339
"GO";52;"05703";"Córrego do Ouro";2.254
"GO";52;"05802";"Corumbá de Goiás";11.223
